P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.36545166,0.28468665,0.34986168,1,1.1,999999,19,0,0,0,0,0.01,100000,500
0.36582166,0.28210667,0.35207167,1,1.1,999999,20,0,0,0,0,0.01,100000,500
0.38331166,0.30692166,0.30976668,1,1.11,999999,0,0,0,0,0,0.01,100000,500
0.38521665,0.30243668,0.31234667,1,1.11,999999,1,0,0,0,0,0.01,100000,500
0.38529,0.29955,0.31516,1,1.11,999999,2,0,0,0,0,0.01,100000,500
0.38162833,0.29876834,0.31960332,1,1.11,999999,3,0,0,0,0,0.01,100000,500
0.379725,0.29784,0.322435,1,1.11,999999,4,0,0,0,0,0.01,100000,500
0.37718832,0.29506832,0.32774332,1,1.11,999999,5,0,0,0,0,0.01,100000,500
0.37544,0.293835,0.330725,1,1.11,999999,6,0,0,0,0,0.01,100000,500
0.37268665,0.29136667,0.33594668,1,1.11,999999,7,0,0,0,0,0.01,100000,500
0.37698832,0.28869835,0.33431333,1,1.11,999999,8,0,0,0,0,0.01,100000,500
0.37215832,0.29041332,0.33742833,1,1.11,999999,9,0,0,0,0,0.01,100000,500
0.374165,0.28886,0.336975,1,1.11,999999,10,0,0,0,0,0.01,100000,500
0.37029666,0.28711668,0.34258667,1,1.11,999999,11,0,0,0,0,0.01,100000,500
0.376465,0.284835,0.3387,1,1.11,999999,12,0,0,0,0,0.01,100000,500
0.37252,0.28392,0.34356,1,1.11,999999,13,0,0,0,0,0.01,100000,500
0.37031665,0.28432667,0.34535667,1,1.11,999999,14,0,0,0,0,0.01,100000,500
0.371525,0.28597,0.342505,1,1.11,999999,15,0,0,0,0,0.01,100000,500
0.369555,0.28417,0.346275,1,1.11,999999,16,0,0,0,0,0.01,100000,500
0.371675,0.281295,0.34703,1,1.11,999999,17,0,0,0,0,0.01,100000,500
0.37055334,0.28157833,0.34786832,1,1.11,999999,18,0,0,0,0,0.01,100000,500
0.369205,0.28302,0.347775,1,1.11,999999,19,0,0,0,0,0.01,100000,500
0.370425,0.281525,0.34805,1,1.11,999999,20,0,0,0,0,0.01,100000,500
0.392775,0.30299,0.304235,1,1.12,999999,0,0,0,0,0,0.01,100000,500
0.38901,0.298865,0.312125,1,1.12,999999,1,0,0,0,0,0.01,100000,500
0.3856,0.298555,0.315845,1,1.12,999999,2,0,0,0,0,0.01,100000,500
0.3872,0.293545,0.319255,1,1.12,999999,3,0,0,0,0,0.01,100000,500
0.38187,0.295005,0.323125,1,1.12,999999,4,0,0,0,0,0.01,100000,500
0.38349,0.29384,0.32267,1,1.12,999999,5,0,0,0,0,0.01,100000,500
0.37972835,0.29129332,0.32897833,1,1.12,999999,6,0,0,0,0,0.01,100000,500
0.382195,0.288415,0.32939,1,1.12,999999,7,0,0,0,0,0.01,100000,500
0.382975,0.287615,0.32941,1,1.12,999999,8,0,0,0,0,0.01,100000,500
0.38118166,0.28507668,0.33374166,1,1.12,999999,9,0,0,0,0,0.01,100000,500
0.37714833,0.28450334,0.33834833,1,1.12,999999,10,0,0,0,0,0.01,100000,500
0.37775832,0.28540334,0.33683833,1,1.12,999999,11,0,0,0,0,0.01,100000,500
0.37627,0.285255,0.338475,1,1.12,999999,12,0,0,0,0,0.01,100000,500
0.37652168,0.28406668,0.33941168,1,1.12,999999,13,0,0,0,0,0.01,100000,500
0.379125,0.28146,0.339415,1,1.12,999999,14,0,0,0,0,0.01,100000,500
0.375065,0.281865,0.34307,1,1.12,999999,15,0,0,0,0,0.01,100000,500
0.37802166,0.28026667,0.34171167,1,1.12,999999,16,0,0,0,0,0.01,100000,500
0.37736166,0.28140667,0.34123167,1,1.12,999999,17,0,0,0,0,0.01,100000,500
0.37571666,0.28029665,0.34398666,1,1.12,999999,18,0,0,0,0,0.01,100000,500
0.37601167,0.28086665,0.34312168,1,1.12,999999,19,0,0,0,0,0.01,100000,500
0.37589166,0.28043666,0.34367168,1,1.12,999999,20,0,0,0,0,0.01,100000,500
0.39366168,0.30348668,0.30285168,1,1.13,999999,0,0,0,0,0,0.01,100000,500
0.39248332,0.30078834,0.30672833,1,1.13,999999,1,0,0,0,0,0.01,100000,500
0.39045,0.294785,0.314765,1,1.13,999999,2,0,0,0,0,0.01,100000,500
0.39125165,0.29448667,0.31426167,1,1.13,999999,3,0,0,0,0,0.01,100000,500
0.387635,0.291445,0.32092,1,1.13,999999,4,0,0,0,0,0.01,100000,500
0.38595667,0.29342666,0.32061666,1,1.13,999999,5,0,0,0,0,0.01,100000,500
0.387575,0.288915,0.32351,1,1.13,999999,6,0,0,0,0,0.01,100000,500
0.38492668,0.28540668,0.32966667,1,1.13,999999,7,0,0,0,0,0.01,100000,500
0.387455,0.28486,0.327685,1,1.13,999999,8,0,0,0,0,0.01,100000,500
0.386855,0.28319,0.329955,1,1.13,999999,9,0,0,0,0,0.01,100000,500
0.38378,0.28437,0.33185,1,1.13,999999,10,0,0,0,0,0.01,100000,500
0.38119,0.28353,0.33528,1,1.13,999999,11,0,0,0,0,0.01,100000,500
0.382265,0.2813,0.336435,1,1.13,999999,12,0,0,0,0,0.01,100000,500
0.38081333,0.28049332,0.33869332,1,1.13,999999,13,0,0,0,0,0.01,100000,500
0.38228,0.28099,0.33673,1,1.13,999999,14,0,0,0,0,0.01,100000,500
0.38105834,0.27988333,0.33905834,1,1.13,999999,15,0,0,0,0,0.01,100000,500
0.38109332,0.27712333,0.34178334,1,1.13,999999,16,0,0,0,0,0.01,100000,500
0.379685,0.281505,0.33881,1,1.13,999999,17,0,0,0,0,0.01,100000,500
0.37772167,0.27623665,0.34604168,1,1.13,999999,18,0,0,0,0,0.01,100000,500
0.38166833,0.27648333,0.34184834,1,1.13,999999,19,0,0,0,0,0.01,100000,500
0.38038,0.279145,0.340475,1,1.13,999999,20,0,0,0,0,0.01,100000,500
0.40238667,0.29986668,0.29774666,1,1.14,999999,0,0,0,0,0,0.01,100000,500
0.39471,0.29728,0.30801,1,1.14,999999,1,0,0,0,0,0.01,100000,500
0.39709166,0.29269168,0.31021667,1,1.14,999999,2,0,0,0,0,0.01,100000,500
0.39558333,0.28968334,0.31473333,1,1.14,999999,3,0,0,0,0,0.01,100000,500
0.393635,0.28965,0.316715,1,1.14,999999,4,0,0,0,0,0.01,100000,500
0.392465,0.286405,0.32113,1,1.14,999999,5,0,0,0,0,0.01,100000,500
0.39521167,0.28539166,0.31939667,1,1.14,999999,6,0,0,0,0,0.01,100000,500
0.39233,0.284425,0.323245,1,1.14,999999,7,0,0,0,0,0.01,100000,500
0.38999668,0.28230166,0.32770166,1,1.14,999999,8,0,0,0,0,0.01,100000,500
0.392315,0.280785,0.3269,1,1.14,999999,9,0,0,0,0,0.01,100000,500
0.388155,0.280635,0.33121,1,1.14,999999,10,0,0,0,0,0.01,100000,500
0.38760832,0.28065833,0.33173335,1,1.14,999999,11,0,0,0,0,0.01,100000,500
0.38682333,0.28016335,0.33301333,1,1.14,999999,12,0,0,0,0,0.01,100000,500
0.39121,0.27804,0.33075,1,1.14,999999,13,0,0,0,0,0.01,100000,500
0.38602167,0.27817667,0.33580166,1,1.14,999999,14,0,0,0,0,0.01,100000,500
0.38866332,0.27792832,0.33340833,1,1.14,999999,15,0,0,0,0,0.01,100000,500
0.387905,0.275645,0.33645,1,1.14,999999,16,0,0,0,0,0.01,100000,500
0.38341665,0.27966666,0.33691666,1,1.14,999999,17,0,0,0,0,0.01,100000,500
0.386065,0.27807,0.335865,1,1.14,999999,18,0,0,0,0,0.01,100000,500
0.38536668,0.27499667,0.33963665,1,1.14,999999,19,0,0,0,0,0.01,100000,500
0.38813335,0.27360332,0.33826333,1,1.14,999999,20,0,0,0,0,0.01,100000,500
0.406805,0.298245,0.29495,1,1.15,999999,0,0,0,0,0,0.01,100000,500
0.40160167,0.29531166,0.30308667,1,1.15,999999,1,0,0,0,0,0.01,100000,500
0.40237668,0.28996667,0.30765668,1,1.15,999999,2,0,0,0,0,0.01,100000,500
0.39799166,0.29187667,0.31013167,1,1.15,999999,3,0,0,0,0,0.01,100000,500
0.39991334,0.28469333,0.31539333,1,1.15,999999,4,0,0,0,0,0.01,100000,500
0.39732334,0.28336334,0.31931335,1,1.15,999999,5,0,0,0,0,0.01,100000,500
